numTacs,Time
1,164
2,312
3,397
4,469
5,540
6,595
7,642
8,676
9,709
10,737
11,763
12,790
13,815
14,835
15,854
16,871
17,886
18,901
19,916
20,928
21,939
22,949
23,959
24,968
25,976
26,984
27,991
28,997
29,1004
30,1011
31,1017
32,1023
33,1029
34,1035
35,1042
36,1047
37,1053
