numTacs,Time
1,35108
2,35364
3,35672
4,36154
5,36367
6,36573
7,36775
8,36970
9,37122
10,37276
11,37423
12,37566
13,37707
14,37841
15,37970
16,38088
17,38197
18,38292
19,38382
20,38470
21,38556
22,38641
23,38726
24,38811
25,38912
26,38992
27,39071
28,39149
29,39226
30,39300
31,39372
32,39443
33,39513
34,39580
35,39645
