numTacs,Time
1,3932
2,7232
3,7702
4,7780
5,7868
6,7938
7,7999
8,8055
9,8110
10,8159
11,8203
12,8241
13,8275
14,8309
15,8341
16,8374
17,8411
18,8439
19,8465
20,8491
21,8516
22,8540
23,8559
24,8575
25,8605
26,8616
27,8628
28,8640
29,8651
30,8661
31,8671
32,8681
33,8690
34,8709
35,8718
36,8726
37,8735
38,8742
39,8750
40,8757
41,8763
42,8769
43,8775
44,8780
45,8785
46,8791
47,8797
48,8802
49,8807
50,8812
51,8817
52,8822
53,8826
54,8831
