numTacs,Time
1,792
2,827
3,861
4,902
5,934
6,964
7,990
8,1013
9,1032
10,1053
11,1074
12,1094
13,1109
14,1122
15,1134
16,1145
17,1156
18,1166
19,1175
20,1184
21,1192
22,1200
23,1208
24,1215
25,1222
26,1230
27,1236
28,1242
29,1247
30,1252
31,1256
