numTacs,Time
1,11898
2,22272
3,23513
4,23683
5,23844
6,23969
7,24071
8,24161
9,24247
10,24331
11,24408
12,24465
13,24522
14,24576
15,24626
16,24670
17,24704
18,24735
19,24765
20,24792
21,24816
22,24858
23,24875
24,24892
25,24909
26,24924
27,24939
28,24952
29,24964
30,24976
31,24988
32,24999
33,25015
34,25025
35,25034
36,25043
37,25051
38,25059
39,25067
40,25074
41,25082
42,25088
43,25095
44,25101
45,25107
46,25113
47,25119
48,25124
49,25130
50,25135
51,25140
52,25145
