ComprRate-per-TrainPortion, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 1.00
CR_round1, 1.11, 1.11, 1.23, 1.24, 1.27, 1.28, 1.28, 1.28, 1.28, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.38, 1.38
CR_round2, 1.01, 1.03, 1.07, 1.18, 1.18, 1.20, 1.24, 1.24, 1.27, 1.27, 1.27, 1.27, 1.27, 1.28, 1.27, 1.27, 1.30
CR_round3, 1.02, 1.05, 1.16, 1.16, 1.17, 1.21, 1.21, 1.24, 1.24, 1.24, 1.24, 1.30, 1.30, 1.35, 1.35, 1.35, 1.37
CR_round4, 1.12, 1.27, 1.12, 1.30, 1.37, 1.38, 1.38, 1.43, 1.43, 1.44, 1.44, 1.51, 1.51, 1.54, 1.56, 1.56, 1.56
CR_round5, 1.12, 1.12, 1.14, 1.20, 1.42, 1.43, 1.43, 1.43, 1.43, 1.45, 1.45, 1.45, 1.48, 1.45, 1.48, 1.50, 1.50
