numTacs,Time
1,61
2,117
3,150
4,180
5,206
6,231
7,253
8,274
9,295
10,314
11,333
12,350
13,367
14,380
15,393
16,406
17,417
18,427
19,437
20,445
21,453
22,460
23,467
24,474
25,480
26,485
27,490
28,495
29,499
30,516
31,521
32,525
33,529
34,534
35,539
36,543
