numTacs,Time
1,1599
2,2254
3,3151
4,3584
5,4059
6,5081
7,5632
8,5833
9,5972
10,6258
11,6559
12,6682
13,6787
14,6878
15,6972
16,7040
17,7108
18,7181
19,7244
20,7310
21,7358
22,7397
23,7432
24,7464
25,7497
26,7555
27,7578
28,7600
29,7621
30,7639
31,7656
32,7673
33,7688
34,7702
35,7717
36,7729
37,7740
38,7755
39,7765
40,7773
41,7782
42,7790
43,7798
44,7806
45,7813
46,7818
47,7824
48,7829
49,7835
50,7841
51,7846
52,7851
53,7857
54,7866
55,7870
56,7874
